timestamp	experiment_id	cell_key	pwmcc	pwmcc_encoder_only	pwmcc_decoder_only	unmatched_fraction	pwmcc_null_mean	pwmcc_null_std	n_seeds	n_pairs	notes
2026-05-08T06:42:28.989940+00:00	gemma_batchtopk_d3_s1	google/gemma-2-2b|batchtopk|3|1024|gemma_batchtopk_d3	0	0	0	1	0	0	3	2	real-data cell
2026-05-08T06:42:28.989940+00:00	gemma_batchtopk_d3_s2	google/gemma-2-2b|batchtopk|3|1024|gemma_batchtopk_d3	0	0	0	1	0	0	3	2	real-data cell
2026-05-08T08:12:43.625786+00:00	gemma_batchtopk_anchor_d1_s0	google/gemma-2-2b|batchtopk|1|16384|gemma_batchtopk_anchor_d1	0.725743	0.521576	0.92991	0.961304	0	0	3	2	real-data cell
2026-05-08T08:12:43.625786+00:00	gemma_batchtopk_anchor_d1_s1	google/gemma-2-2b|batchtopk|1|16384|gemma_batchtopk_anchor_d1	0.724517	0.516865	0.932169	0.961853	0	0	3	2	real-data cell
2026-05-08T08:12:43.625786+00:00	gemma_batchtopk_anchor_d1_s2	google/gemma-2-2b|batchtopk|1|16384|gemma_batchtopk_anchor_d1	0.723862	0.515636	0.932089	0.963074	0	0	3	2	real-data cell
2026-05-08T16:15:20.696946+00:00	flat_gemma_w1024_s0	google/gemma-2-2b|batchtopk|3|1024|flat_gemma_w1024	0.869568	0.834083	0.905053	0.386719	0	0	3	2	real-data cell
2026-05-08T16:15:20.696946+00:00	flat_gemma_w1024_s1	google/gemma-2-2b|batchtopk|3|1024|flat_gemma_w1024	0.862989	0.829952	0.896026	0.394043	0	0	3	2	real-data cell
2026-05-08T16:15:20.696946+00:00	flat_gemma_w1024_s2	google/gemma-2-2b|batchtopk|3|1024|flat_gemma_w1024	0.869844	0.835805	0.903883	0.380371	0	0	3	2	real-data cell
2026-05-09T07:23:52.511226+00:00	gemma_batchtopk_live_d1_s1	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.718181	0.494367	0.941996	0.990122			2	1	real-data cell
2026-05-09T07:23:52.511226+00:00	gemma_batchtopk_live_d1_s0	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.718181	0.494367	0.941996	0.990122			2	1	real-data cell
2026-05-09T08:09:27.807571+00:00	gemma_batchtopk_live_d1_s1	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.717585	0.493882	0.941287	0.989277			3	2	real-data cell
2026-05-09T08:09:27.807571+00:00	gemma_batchtopk_live_d1_s0	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.717268	0.493686	0.940849	0.989277			3	2	real-data cell
2026-05-09T08:09:27.807571+00:00	gemma_batchtopk_live_d1_s2	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.716671	0.493201	0.940141	0.988433			3	2	real-data cell
2026-05-09T08:10:39.311051+00:00	gemma_batchtopk_live_d1_s1	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.717585	0.493882	0.941287	0.989277			3	2	real-data cell
2026-05-09T08:10:39.311051+00:00	gemma_batchtopk_live_d1_s0	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.717268	0.493686	0.940849	0.989277			3	2	real-data cell
2026-05-09T08:10:39.311051+00:00	gemma_batchtopk_live_d1_s2	google/gemma-2-2b|batchtopk|1|7694|gemma_batchtopk_live_d1	0.716671	0.493201	0.940141	0.988433			3	2	real-data cell
